"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X13652.2",146,-0.794916489593496,1.42137325509479,TRUE,6262,"TOM1L1","TOM1-like protein 1","TM1L1","O75674"
"X23039.56",145,-0.794997569055554,1.57177887038196,TRUE,6263,"MEOX2","Homeobox protein MOX-2","MEOX2","P50222"
"X11371.1",144,-0.795033702174865,1.5652549547504,TRUE,6264,"GPR101","Probable G-protein coupled receptor 101","GP101","Q96P66"
"X8791.151",144,-0.79574471505829,1.43998214365845,TRUE,6265,"CA5A","Carbonic anhydrase 5A, mitochondrial","Carbonic Anhydrase VA","P35218"
"X13375.48",145,-0.795800666492137,1.51314964423309,TRUE,6266,"SYNGR3","Synaptogyrin-3","SNG3","O43761"
"X24216.30",146,-0.796115830919868,1.63963675766513,TRUE,6267,"AAMDC","Mth938 domain-containing protein","AAMDC","Q9H7C9"
"X25217.35",143,-0.796900459267225,1.57051663330726,TRUE,6268,"SPANXA1","Sperm protein associated with the nucleus on the X chromosome A","SPANXA","Q9NS26"
"X23241.27",145,-0.797131688036627,1.49830375175418,TRUE,6269,"TIMM10B","Mitochondrial import inner membrane translocase subunit Tim10 B","T10B","Q9Y5J6"
"X5437.63",146,-0.797322885052196,1.62996445221181,TRUE,6270,"FABP3","Fatty acid-binding protein, heart","FABP","P05413"
"X12842.43",144,-0.797614932595921,1.51704456085488,TRUE,6271,"STX10","Syntaxin-10","STX10","O60499"
"X4245.80",146,-0.798082596438997,1.53042196465208,TRUE,6272,"MDM2","E3 ubiquitin-protein ligase Mdm2","MDM2","Q00987"
"X7066.199",145,-0.798300504101112,1.64842743041742,TRUE,6273,"FAM209B","Protein FAM209B","F209B","Q5JX69"
"X3055.54",142,-0.798375755797504,1.52739112138021,TRUE,6274,"IL4R","Interleukin-4 receptor subunit alpha","IL-4 sR","P24394"
"X3122.6",144,-0.79869130254786,1.43633175777322,TRUE,6275,"DIABLO","Diablo homolog, mitochondrial","SMAC","Q9NR28"
"X21210.33",146,-0.799185527690902,1.5559084518424,TRUE,6276,"POLB","DNA polymerase beta","DPOLB","P06746"
"X13694.24",143,-0.799321975464705,1.5086246093298,TRUE,6277,"CRLF2","Cytokine receptor-like factor 2","TSLP R","Q9HC73"
"X23226.42",144,-0.799527325490259,1.58829075177019,TRUE,6278,"ATP5PB","ATP synthase B chain, mitochondrial","AT5F1","P24539"
"X9607.39",144,-0.800045418645359,1.56452089999174,TRUE,6279,"PRR27","Proline-rich protein 27","CD040","Q6MZM9"
"X8762.38",144,-0.800143087966945,1.53911901517504,TRUE,6280,"CD70","CD70 antigen","CD70","P32970"
"X23264.42",144,-0.800551856637855,1.64380790828697,TRUE,6281,"MED10","Mediator of RNA polymerase II transcription subunit 10","MED10","Q9BTT4"
"X24634.1",144,-0.800625006280208,1.48941121891097,TRUE,6282,"RIPPLY3","Protein ripply3","DSCR6","P57055"
"X6400.33",146,-0.801032744717692,1.50307004895195,TRUE,6283,"TP53I13","Tumor protein p53-inducible protein 13","P5I13","Q8NBR0"
"X12987.12",145,-0.801056622194578,1.6097045301279,TRUE,6284,"SRSF7","Serine/arginine-rich splicing factor 7","SRSF7","Q16629"
"X22821.50",137,-0.801100124388269,1.6339930086057,TRUE,6285,"UNG","Uracil-DNA glycosylase","UNG","P13051"
"X12925.105",146,-0.801622774373431,1.41030609946541,TRUE,6286,"AXIN2","Axin-2","AXIN2","Q9Y2T1"
"X18267.74",144,-0.802595272881468,1.64634902594911,TRUE,6287,"CARD17","Caspase recruitment domain-containing protein 17","CAR17","Q5XLA6"
"X14331.262",142,-0.802856573997422,1.45142663638104,TRUE,6288,"DYNLT1","Dynein light chain Tctex-type 1","DYLT1","P63172"
"X3356.50",146,-0.803369724922775,1.60572269187685,TRUE,6289,"CA7","Carbonic anhydrase 7","Carbonic anhydrase VII","P43166"
"X8458.16",144,-0.803562743923761,1.49267714525133,TRUE,6290,"SNCA","Alpha-synuclein","a-Synuclein","P37840"
"X23704.11",146,-0.803790072847452,1.59212877089997,TRUE,6291,"C2CD2L","Transmembrane protein 24","TMM24","O14523"
"X5664.57",146,-0.803813211265324,1.38885947116099,TRUE,6292,"DEFB106A","Beta-defensin 106","D106A","Q8N104"
"X25288.16",143,-0.803890022121987,1.61693596540063,TRUE,6293,"FMO3","Dimethylaniline monooxygenase [N-oxide-forming] 3","FMO3","P31513"
"X3450.4",142,-0.803929623070555,1.45856261703032,TRUE,6294,"KLK6","Kallikrein-6","Kallikrein 6","Q92876"
"X14105.5",145,-0.8039812374393,1.6044319326522,TRUE,6295,"SERPINA4","Kallistatin","Kallistatin","P29622"
"X2858.29",146,-0.804943137338079,1.54754870456745,TRUE,6296,"HAT1","Histone acetyltransferase type B catalytic subunit","Hat1","O14929"
"X17770.42",145,-0.805000856243591,1.45624833420016,TRUE,6297,"EMC8","ER membrane protein complex subunit 8","EMC8","O43402"
"X22491.10",140,-0.805496995197565,1.45458824368097,TRUE,6298,"LDB2","LIM domain-binding protein 2","LDB2","O43679"
"X12737.12",144,-0.805709852973095,1.54102350570616,TRUE,6299,"PLS1","Plastin-1","PLSI","Q14651"
"X8303.102",138,-0.80579429521313,1.40699120589424,TRUE,6300,"MYG1","UPF0160 protein MYG1, mitochondrial","MYG1","Q9HB07"
"X19159.9",144,-0.805845729651081,1.61637869869356,TRUE,6301,"POLD4","DNA polymerase delta subunit 4","DNA polymerase subunit delta 4","Q9HCU8"
"X2192.63",146,-0.806254314350832,1.57445943083975,TRUE,6302,"CCL27","C-C motif chemokine 27","CTACK","Q9Y4X3"
"X3622.33",143,-0.806426854969947,1.47274084168352,TRUE,6303,"LGMN","Legumain","LGMN","Q99538"
"X11352.42",144,-0.806791439659001,1.54966311045062,TRUE,6304,"TTN","Titin","TITIN","Q8WZ42"
"X9116.28",146,-0.806909902857209,1.5606173330679,TRUE,6305,"HEPACAM2","HEPACAM family member 2:Isoform 1, Cytoplasmic domain","HECA2:CD","A8MVW5"
"X12822.34",145,-0.806981422503218,1.64564398965787,TRUE,6306,"APBB1","Amyloid beta A4 precursor protein-binding family B member 1:Phosphotyrosine Interaction Domain 1","APBB1:PID 1","O00213"
"X8480.29",146,-0.807577060572522,1.43109996828394,TRUE,6307,"EFEMP1","EGF-containing fibulin-like extracellular matrix protein 1","FBLN3","Q12805"
"X4480.59",146,-0.807750598706562,1.64367471480905,TRUE,6308,"C3","Complement C3b","C3b","P01024"
"X14250.115",145,-0.807921926331557,1.51494677139394,TRUE,6309,"BLMH","Bleomycin hydrolase","BLMH","Q13867"
"X21355.4",142,-0.807954764559424,1.50646044111563,TRUE,6310,"USF1","Upstream stimulatory factor 1","USF1","P22415"
"X12423.38",144,-0.808486436733562,1.42480096723965,TRUE,6311,"A1CF","APOBEC1 complementation factor","A1CF","Q9NQ94"
"X11089.7",146,-0.80884196074953,1.59060473463584,TRUE,6312,"IGHA1|IGHA2","Immunoglobulin A","IgA","P01876|P01877"
"X23631.1",146,-0.809003929674635,1.51984741673935,TRUE,6313,"GALK2","N-acetylgalactosamine kinase","GALK2","Q01415"
"X9926.4",146,-0.809123478166974,1.50235318680931,TRUE,6314,"S100P","Protein S100-P","S100P","P25815"
"X15582.25",144,-0.810276187356435,1.4034375976406,TRUE,6315,"FCN1","Ficolin-1","FCN1","O00602"
"X19590.46",146,-0.810465506403557,1.52997748122309,TRUE,6316,"SFTPD","Pulmonary surfactant-associated protein D","SP-D","P35247"
"X11118.107",146,-0.810997690014616,1.59880109906062,TRUE,6317,"RAB17","Ras-related protein Rab-17","RAB17","Q9H0T7"
"X6234.74",146,-0.811055536059296,1.52819386041254,TRUE,6318,"VIT","Vitrin","VITRN","Q6UXI7"
"X18160.2",146,-0.811653278520992,1.58592995097168,TRUE,6319,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT","P22061"
"X23288.28",146,-0.812031206012903,1.5244648132603,TRUE,6320,"LRRC20","Leucine-rich repeat-containing protein 20","LRC20","Q8TCA0"
"X9032.30",143,-0.812484737296814,1.59491195980413,TRUE,6321,"ROS1","Proto-oncogene tyrosine-protein kinase ROS","ROS1","P08922"
"X8071.114",144,-0.812815643244004,1.5834073141003,TRUE,6322,"PCDHB7","Protocadherin beta-7","PCDB7","Q9Y5E2"
"X3628.3",146,-0.812902753086086,1.64669430881784,TRUE,6323,"MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2","P36507"
"X25287.7",146,-0.813535203174591,1.51592496433457,TRUE,6324,"EIF4G1","Eukaryotic translation initiation factor 4 gamma 1","IF4G1","Q04637"
"X11567.23",143,-0.813633546618291,1.49109992106265,TRUE,6325,"ZNF10","Zinc finger protein 10","ZNF10","P21506"
"X9898.161",146,-0.813793582174163,1.50859921191372,TRUE,6326,"ARID1A","AT-rich interactive domain-containing protein 1A","ARI1A","O14497"
"X6973.111",145,-0.813886472165249,1.53503512831615,TRUE,6327,"IGF2","Insulin-like growth factor II:Isoform 3, Pro-form","IGF-II:Pro-form","P01344"
"X8369.102",145,-0.814260462882406,1.44908249133071,TRUE,6328,"DAG1","Dystroglycan","DAG1","Q14118"
"X13464.8",146,-0.814275632546499,1.44523395414495,TRUE,6329,"NRAC","Nutritionally-regulated adipose and cardiac enriched protein homolog","NRAC","Q8N912"
"X16857.2",146,-0.814695980471175,1.49466234583955,TRUE,6330,"RAB2A","Ras-related protein Rab-2A","RAB2A","P61019"
"X20128.1",145,-0.815000206679487,1.5429694755393,TRUE,6331,"CREB1","cAMP response element-binding protein","CREB1","P16220"
"X15322.35",146,-0.81562151718606,1.43159112675749,TRUE,6332,"CRADD","Death domain-containing protein CRADD","CRADD","P78560"
"X8974.172",146,-0.815802768126058,1.38477068213193,TRUE,6333,"COL15A1","Collagen alpha-1(XV) chain","COFA1","P39059"
"X11615.16",145,-0.815850545141753,1.52035935150229,TRUE,6334,"DAPP1","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide","DAPP1","Q9UN19"
"X9257.14",145,-0.81641386206435,1.64225086622212,TRUE,6335,"TACO1","Translational activator of cytochrome c oxidase 1","TACO1","Q9BSH4"
"X10561.5",145,-0.816815409992245,1.51844489081181,TRUE,6336,"PGLYRP3","Peptidoglycan recognition protein 3","PGRP-I-alpha","Q96LB9"
"X22144.65",142,-0.817082474053954,1.65510524336584,TRUE,6337,"FBXO48","F-box only protein 48","FBX48","Q5FWF7"
"X25242.12",144,-0.817915810881964,1.52833224739684,TRUE,6338,"CATIP","Ciliogenesis-associated TTC17-interacting protein","CATIP","Q7Z7H3"
"X3081.70",146,-0.818182168763907,1.54642918805792,TRUE,6339,"ULBP1","NKG2D ligand 1","ULBP-1","Q9BZM6"
"X12382.2",146,-0.818749060001774,1.60735167282556,TRUE,6340,"DDX58","Probable ATP-dependent RNA helicase DDX58","DDX58","O95786"
"X8065.245",145,-0.818977395302695,1.56008113182416,TRUE,6341,"PATE4","Prostate and testis expressed protein 4","PATE4","P0C8F1"
"X10419.1",145,-0.819102658483487,1.48536324159935,TRUE,6342,"SCARA5","Scavenger receptor class A member 5","SCAR5","Q6ZMJ2"
"X21331.19",146,-0.819431643329001,1.66234668944904,TRUE,6343,"BCL7A","B-cell CLL/lymphoma 7 protein family member A","BCL7A","Q4VC05"
"X24247.13",144,-0.819917080827102,1.56061867858309,TRUE,6344,"C15orf40","UPF0235 protein C15orf40","CO040","Q8WUR7"
"X25055.56",145,-0.820401784132558,1.53430085046374,TRUE,6345,"OSBP","Oxysterol-binding protein 1","OSBP1","P22059"
"X17685.9",144,-0.820420582159021,1.49556510325538,TRUE,6346,"APOA4","Apolipoprotein A-IV","Apo A-IV","P06727"
"X21452.3",143,-0.820442153347958,1.53852252683265,TRUE,6347,"DNM1L","Dynamin-1-like protein","DNM1L","O00429"
"X3445.53",145,-0.820685229728719,1.60719883737531,TRUE,6348,"IL15RA","Interleukin-15 receptor subunit alpha","IL-15 Ra","Q13261"
"X21106.206",144,-0.821563146228188,1.57454183020798,TRUE,6349,"CETN1","Centrin-1","CETN1","Q12798"
"X12968.2",144,-0.822493483630196,1.46045689595743,TRUE,6350,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2","Q16527"
"X8273.84",143,-0.822687918505887,1.59867453129721,TRUE,6351,"IL31RA","Interleukin-31 receptor subunit alpha","IL31R","Q8NI17"
"X9378.6",146,-0.823033523711094,1.49890133665426,TRUE,6352,"FIBCD1","Fibrinogen C domain-containing protein 1","FBCD1","Q8N539"
"X17152.10",145,-0.823050864806027,1.54399200294295,TRUE,6353,"KIR2DS4","Killer cell immunoglobulin-like receptor 2DS4","KI2S4","P43632"
"X20543.19",144,-0.823205263729064,1.57821834913707,TRUE,6354,"DEFB127","Beta-defensin 127","DB127","Q9H1M4"
"X12936.38",143,-0.823734142147105,1.57742341416226,TRUE,6355,"RLBP1","Retinaldehyde-binding protein 1","RLBP1","P12271"
"X3477.63",145,-0.82416102890954,1.54565169836741,TRUE,6356,"NTRK1","High affinity nerve growth factor receptor","TrkA","P04629"
"X17811.78",145,-0.824464504344197,1.54441689502986,TRUE,6357,"SULT1C2","Sulfotransferase 1C2","ST1C2","O00338"
"X25901.3",146,-0.824641643753206,1.57968511562128,TRUE,6358,"CRTC3","CREB-regulated transcription coactivator 3","CRTC3","Q6UUV7"
"X3342.76",143,-0.824925097475888,1.47384539001642,TRUE,6359,"ABL2","Abelson tyrosine-protein kinase 2","ABL2","P42684"
"X6395.58",145,-0.824979873354684,1.56388229330909,TRUE,6360,"GPHA2","Glycoprotein hormone alpha-2","GPHA2","Q96T91"
"X20127.102",135,-0.82616988375553,1.59515970172838,TRUE,6361,"HEPH","Hephaestin","HEPH","Q9BQS7"
"X18195.3",145,-0.826231760535241,1.42688258092916,TRUE,6362,"LTO1","Oral cancer-overexpressed protein 1","ORAV1","Q8WV07"
"X15343.337",129,-0.826572144198944,1.58390330618958,TRUE,6363,"KNG1","Kininogen, HMW, Two Chain","Kininogen, HMW, Two Chain","P01042"
"X25481.66",141,-0.826735312061824,1.56072644617754,TRUE,6364,"ATXN10","Ataxin-10","ATX10","Q9UBB4"
"X3194.36",141,-0.826834896754278,1.46075898305113,TRUE,6365,"GP6","Platelet glycoprotein VI","GPVI","Q9HCN6"
"X23589.21",145,-0.826976147265734,1.52144768180995,TRUE,6366,"PPP1R27","Protein phosphatase 1 regulatory subunit 27","PPR27","Q86WC6"
"X23519.91",141,-0.827716125496644,1.55067222206654,TRUE,6367,"TMEM221","Transmembrane protein 221","TM221","A6NGB7"
"X22990.20",145,-0.827794651134867,1.43258221023767,TRUE,6368,"LIN7B","Protein lin-7 homolog B","LIN7B","Q9HAP6"
"X13717.15",145,-0.82864532688757,1.63052163046653,TRUE,6369,"FCN2","Ficolin-2","FCN2","Q15485"
"X22098.10",145,-0.828802459682737,1.47691774175653,TRUE,6370,"CCNYL1","Cyclin-Y-like protein 1","CCYL1","Q8N7R7"
"X23621.326",146,-0.829084219984651,1.54819160496767,TRUE,6371,"TIMM13","Mitochondrial import inner membrane translocase subunit Tim13","TIM13","Q9Y5L4"
"X4563.61",142,-0.829175617474772,1.56854193022061,TRUE,6372,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1","P19174"
"X22842.85",144,-0.829583958005924,1.62853537624428,TRUE,6373,"ZNF69","Zinc finger protein 69","ZNF69","Q9UC07"
"X5729.27",146,-0.829720526476135,1.57643559106423,TRUE,6374,"SOST","Sclerostin","SOST","Q9BQB4"
"X9218.7",145,-0.830196069940339,1.44498844690742,TRUE,6375,"FAS","Tumor necrosis factor receptor superfamily member 6","Fas, soluble","P25445"
"X14028.22",142,-0.830635003468533,1.46082729669869,TRUE,6376,"PIK3C2A","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha","P3C2A","O00443"
"X3359.11",144,-0.83093411683846,1.51462721361293,TRUE,6377,"CDK8|CCNC","Cyclin-dependent kinase 8:Cyclin-C complex","CDK8/cyclin C","P49336|P24863"
"X12490.92",146,-0.83178755847271,1.56212276557625,TRUE,6378,"LAMTOR3","Ragulator complex protein LAMTOR3","LTOR3","Q9UHA4"
"X8043.153",146,-0.832458572591001,1.50296618352296,TRUE,6379,"COMP","Cartilage oligomeric matrix protein","COMP","P49747"
"X18302.204",146,-0.832581977486319,1.48735824896492,TRUE,6380,"ZWILCH","Protein zwilch homolog","ZWILC","Q9H900"
"X9983.97",146,-0.834112969468857,1.61011167829068,TRUE,6381,"PRSS35","Inactive serine protease 35","PRS35","Q8N3Z0"
"X3437.80",146,-0.835158054676081,1.59549473930901,TRUE,6382,"FLT3","Receptor-type tyrosine-protein kinase FLT3","Flt-3","P36888"
"X4440.15",145,-0.83612972309049,1.53520214740107,TRUE,6383,"FCRL3","Fc receptor-like protein 3","FCRL3","Q96P31"
"X8429.16",144,-0.836506249032852,1.60865575693224,TRUE,6384,"AXIN2","Axin-2","AXIN2","Q9Y2T1"
"X11708.2",137,-0.836666682224888,1.55365648059991,TRUE,6385,"LCN1","Lipocalin-1","LCN1","P31025"
"X23345.2",146,-0.836770031121172,1.42383543723736,TRUE,6386,"NECAB1","N-terminal EF-hand calcium-binding protein 1","NECA1","Q8N987"
