"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050951","sensory perception of temperature stimulus","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"EPHB1/COMT/GRIK2/SCRN3/NTRK1",5
"GO:0050961","detection of temperature stimulus involved in sensory perception","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"EPHB1/COMT/GRIK2/SCRN3/NTRK1",5
"GO:0051964","negative regulation of synapse assembly","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"NEGR1/EPHA7/SLIT1/ROBO2/TLR2",5
"GO:0070234","positive regulation of T cell apoptotic process","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"ZC3H8/CCL5/TGFB2/CD274/TP53",5
"GO:0070294","renal sodium ion absorption","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"CUL3/KLHL3/AGT/WNK3/UMOD",5
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"HSPA1A/TNFAIP3/HSPA1B/OTULIN/RIPK2",5
"GO:0071243","cellular response to arsenic-containing substance","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"HMOX1/ZFAND1/VCP/MAPK13/PPIF",5
"GO:0071285","cellular response to lithium ion","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"FABP4/ID2/CEBPA/CALR/XRCC4",5
"GO:0071379","cellular response to prostaglandin stimulus","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"SFRP1/AKT1/TNC/IGFBP7/CCL19",5
"GO:0071499","cellular response to laminar fluid shear stress","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"CAPN2/AKT1/MAP2K5/PKN2/PDPK1",5
"GO:0071895","odontoblast differentiation","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"NFE2L1/TGFB1/BMP4/FAM20C/CTNNB1",5
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"SRI/ATP1B1/CAMK2D/HRC/ATP1B2",5
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"MAD1L1/MAD2L1/MAD2L1BP/DYNC1LI1/BIRC5",5
"GO:0097494","regulation of vesicle size","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"RAB22A/CHMP3/RAB5A/BORCS5/DNM1",5
"GO:0098534","centriole assembly","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"CHMP2A/KAT2A/NPM1/CEP76/MDM1",5
"GO:0170044","non-proteinogenic amino acid catabolic process","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"CBS/KYAT3/OTC/ALDH5A1/GOT2",5
"GO:1900242","regulation of synaptic vesicle endocytosis","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"OPHN1/PRKN/NLGN1/PARK7/SYT11",5
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"HSPA1A/FZD9/GSK3B/BCL2L1/IER3",5
"GO:1901163","regulation of trophoblast cell migration","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"TIMP1/VEGFA/C1QBP/CALR/ARHGDIB",5
"GO:1901970","positive regulation of mitotic sister chromatid separation","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"CUL3/MAD1L1/MAD2L1BP/BIRC5/RB1",5
"GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"MUC1/ELL3/BCL2/MIF/CD74",5
"GO:1903504","regulation of mitotic spindle checkpoint","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"MAD1L1/MAD2L1/MAD2L1BP/DYNC1LI1/BIRC5",5
"GO:1903543","positive regulation of exosomal secretion","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"VPS4A/TSG101/HGS/CHMP2A/SNF8",5
"GO:1905244","regulation of modification of synaptic structure","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"ITSN1/EPHA4/RHOB/PDXP/EGLN1",5
"GO:1905820","positive regulation of chromosome separation","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"CUL3/MAD1L1/MAD2L1BP/BIRC5/RB1",5
"GO:2000328","regulation of T-helper 17 cell lineage commitment","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"BRD2/LOXL3/STAT5A/IL12RB1/LGALS1",5
"GO:2000833","positive regulation of steroid hormone secretion","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"SPP1/BMP6/C1QTNF1/ECRG4/GHRL",5
"GO:2001135","regulation of endocytic recycling","5/3128","10/5698",0.5,0.910805626598465,-0.311420777961975,0.736406454580251,0.999997406366849,0.959995600148285,"ARHGAP1/EHD2/EHD1/GRIPAP1/NDRG4",5
"GO:0001710","mesodermal cell fate commitment","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"FOXC2/BMP4/EYA2/HOXA11/BMPR1A/FGFR1",6
"GO:0001991","regulation of systemic arterial blood pressure by circulatory renin-angiotensin","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"ACE/PREP/COMT/CTSG/CMA1/CTSZ",6
"GO:0002076","osteoblast development","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"ACHE/CEBPA/JUND/LIMD1/LRP5/PTHLH",6
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"TREM2/CD46/FCGR2B/FCER2/PTPN6/C4BPB",6
"GO:0003094","glomerular filtration","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"GAS6/MCAM/KIRREL1/ADGRF5/SULF2/UMOD",6
"GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"CUL3/ATXN3/UBE2W/AKIRIN2/VCP/HDAC6",6
"GO:0007289","spermatid nucleus differentiation","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"AGFG1/RNF8/SELENOF/SRPK1/HMGB2/NECTIN2",6
"GO:0009110","vitamin biosynthetic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"RFK/PNPO/PSAT1/CYP3A4/PLTP/NFKB1",6
"GO:0009159","deoxyribonucleoside monophosphate catabolic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"NT5C2/NT5C/GDA/DNPH1/UPP1/UPP2",6
"GO:0010466","negative regulation of peptidase activity","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"SERPINB1/SERPINB8/SERPINB9/TIMP1/ECM1/FETUB",6
"GO:0010829","negative regulation of D-glucose transmembrane transport","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"PEA15/SIRT6/PID1/LEP/IL1B/PRKCB",6
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"RRM1/CDC25B/WNT10B/HSPA2/CHEK1/RRM2B",6
"GO:0016082","synaptic vesicle priming","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"NAPB/SV2A/STX1A/NAPA/STX1B/SNCA",6
"GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"SYK/CARD9/LILRA2/CD80/IL1B/CAMP",6
"GO:0034138","toll-like receptor 3 signaling pathway","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"HAVCR2/UNC93B1/TNFAIP3/PELI1/IKBKB/SRC",6
"GO:0042745","circadian sleep/wake cycle","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"FXR1/NLGN1/GHRH/BLOC1S6/NPS/GHRL",6
"GO:0043249","erythrocyte maturation","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"BRD1/RAC2/G6PD/HDAC6/PLA2G10/RHEX",6
"GO:0045342","MHC class II biosynthetic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"JAK2/RFXAP/IL10/SPI1/RFX5/AZU1",6
"GO:0045346","regulation of MHC class II biosynthetic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"JAK2/RFXAP/IL10/SPI1/RFX5/AZU1",6
"GO:0045939","negative regulation of steroid metabolic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"DKK3/FGF19/BMP5/APOE/DKKL1/NFKB1",6
"GO:0046040","IMP metabolic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"NT5C2/NT5C/AMPD2/HPRT1/ADSL/PAICS",6
"GO:0046514","ceramide catabolic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"GM2A/HEXB/HEXA/ASAH2/ASAH1/LCT",6
"GO:0050685","positive regulation of mRNA processing","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"NUP98/NCL/DAZAP1/NCBP1/PRPF19/PRDX6",6
"GO:0051450","myoblast proliferation","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"MEIS2/KLHL41/HGF/KRAS/IGF1/CTNNB1",6
"GO:0060039","pericardium development","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"CCM2/FLRT3/BMP5/BMP7/DLL4/NOTCH1",6
"GO:0060706","cell differentiation involved in embryonic placenta development","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"CASP8/FZD5/STK3/STK4/SPINT2/LIF",6
"GO:0070230","positive regulation of lymphocyte apoptotic process","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"IL10/ZC3H8/CCL5/TGFB2/CD274/TP53",6
"GO:0070669","response to interleukin-2","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"STAT3/SECTM1/STAT5B/STAT5A/IL2RG/IL2RB",6
"GO:0070935","3'-UTR-mediated mRNA stabilization","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"STAT3/ELAVL1/JAK2/MAPKAPK2/MAPK14/QKI",6
"GO:0071305","cellular response to vitamin D","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"BGLAP/SFRP1/PHEX/TNC/CDON/PENK",6
"GO:0072170","metanephric tubule development","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"STAT1/PKD2/YAP1/LIF/UMOD/CALB1",6
"GO:0072234","metanephric nephron tubule development","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"STAT1/PKD2/YAP1/LIF/UMOD/CALB1",6
"GO:0072273","metanephric nephron morphogenesis","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"STAT1/PKD2/BMP4/GDNF/LIF/CTNNB1",6
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"PYCARD/MMP9/PLAUR/BID/BAD/TP53",6
"GO:1904292","regulation of ERAD pathway","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"ATXN3/SVIP/UBQLN2/USP19/BAG6/USP25",6
"GO:2000136","regulation of cell proliferation involved in heart morphogenesis","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"SMAD4/BMP10/NACA/BMPR2/NOTCH1/CTNNB1",6
"GO:2000209","regulation of anoikis","6/3128","12/5698",0.5,0.910805626598465,-0.341204361907346,0.737122981547971,0.999997406366849,0.959995600148285,"MCL1/BCL2/BCL2L1/NTRK2/NOTCH1/SRC",6
"GO:0002027","regulation of heart rate","21/3128","41/5698",0.51219512195122,0.933020397978916,-0.474822534620686,0.737172703865757,0.999997406366849,0.959995600148285,"ACE/SRI/DSC2/YWHAE/JUP/RGS4/SNTA1/CASQ2/SCN3B/DSG2/CTNNA3/PTPN1/CAMK2D/SRC/HRC/ANK2/ADM/SCN2B/OXT/CAV3/KCNE5",21
"GO:0002707","negative regulation of lymphocyte mediated immunity","21/3128","41/5698",0.51219512195122,0.933020397978916,-0.474822534620686,0.737172703865757,0.999997406366849,0.959995600148285,"CLEC4G/HAVCR2/SPN/IL20RB/TGFB1/CD46/SERPINB9/FCGR2B/INPP5D/CD80/MAPK3/YWHAG/PTPN6/CRK/CD274/LILRB1/KIR2DL4/GRB2/NECTIN2/C4BPB/PVR",21
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","21/3128","41/5698",0.51219512195122,0.933020397978916,-0.474822534620686,0.737172703865757,0.999997406366849,0.959995600148285,"STAT3/ENO1/TREM2/PRKN/TGFB1/NUDT2/NME4/FAM3A/PID1/NME7/VPS9D1/VCP/MAP2K1/IMPDH1/ALDOA/NME1/NDUFV2/ATP5PF/ATP5PO/NDUFB8/LDHC",21
"GO:0030195","negative regulation of blood coagulation","21/3128","41/5698",0.51219512195122,0.933020397978916,-0.474822534620686,0.737172703865757,0.999997406366849,0.959995600148285,"PDGFRA/UBASH3B/PRKG1/ANGPT2/KNG1/CD9/SERPINE2/NOS3/SH2B3/APOE/PLAUR/ANGPT1/PROC/SERPINF2/TFPI/THBS1/CPB2/SERPING1/PDGFA/C1QTNF1/VTN",21
"GO:0048041","focal adhesion assembly","21/3128","41/5698",0.51219512195122,0.933020397978916,-0.474822534620686,0.737172703865757,0.999997406366849,0.959995600148285,"SFRP1/S100A10/DMTN/PPM1F/VEGFA/EFNA5/FAM107A/ACVRL1/NRP1/BCL2/EPHA3/THBS1/KDR/PTEN/CFL1/APOD/MMP14/SRC/THSD1/PTPRJ/CDH11",21
"GO:0015931","nucleobase-containing compound transport","31/3128","60/5698",0.516666666666667,0.941165814151748,-0.505397114117088,0.738208405914908,0.999997406366849,0.959995600148285,"DHX9/AGFG1/NUP98/PARP11/FXR1/SSB/SEC13/MAGOHB/CETN3/SNUPN/DDX19A/NUTF2/HHEX/RTRAF/ARC/RBFOX1/NCBP1/SLBP/MVP/KHSRP/XPO5/EIF4A3/DDX19B/QKI/FMR1/YTHDC1/PABPN1/G3BP2/THOC1/TNKS/NXT1",31
"GO:0009060","aerobic respiration","64/3128","122/5698",0.524590163934426,0.955599345939374,-0.54688727807636,0.739029842172238,0.999997406366849,0.959995600148285,"DLD/ENO2/STAT3/ENO1/COL6A1/PKLR/GALK1/FXN/PFKFB3/TIGAR/MDH2/SHMT2/HK2/HK1/FH/LDHA/PGAM2/ENO3/PFKM/AK4/COX5A/PDHX/IDH1/PARK7/ACO1/DLAT/COQ9/SIRT6/PDP1/PFKFB1/PDHB/VCP/PFKFB4/PDHA2/YAP1/CYCS/IDE/INSR/MDH1/PGAM1/GPI/TPI1/UCHL1/PGK1/ADSL/PPIF/SRC/BID/ALDOA/ADPGK/SDHAF2/DNAJC15/FBP1/NDUFV2/ATP5PF/SURF1/IGF1/SNCA/COX6C/PGM1/ATP5PO/IER3/NDUFB8/ALDOC",64
"GO:0045619","regulation of lymphocyte differentiation","64/3128","122/5698",0.524590163934426,0.955599345939374,-0.54688727807636,0.739029842172238,0.999997406366849,0.959995600148285,"CBFB/CLEC4G/RUNX3/SYK/VSIR/FOXO3/PBRM1/HMGB3/IL10/INHBA/SFRP1/IL15RA/PGLYRP1/TGFB1/BRD2/GAS6/ID2/LOXL3/BMP4/BRAF/STAT5B/CD46/PCK1/CAMK4/BTK/KAT2A/IRF4/IHH/FGL2/STAT5A/DUSP10/CYLD/WNT10B/BTN2A2/SPI1/ZC3H8/DDRGK1/HMGB1/INPP5D/INHA/CD80/ERBB2/IL12RB1/IL2RG/PRKCZ/SOD1/XRCC6/ZAP70/IL7/PTPN6/IFNL1/LCK/CCL19/MMP14/CD83/LILRB2/CD86/BAD/CRTAM/LGALS1/CD74/RIPK2/SLAMF8/ARID1A",64
"GO:0000132","establishment of mitotic spindle orientation","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"MAPRE1/DYNLT1/MAD2L1/BCCIP/NDEL1/PLK1/NSFL1C",7
"GO:0001578","microtubule bundle formation","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"SPAST/DNAI1/CHP1/MAPRE1/TPPP3/CLUAP1/PLK1",7
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"DLD/PARK7/COQ9/DNAJC15/NDUFV2/SNCA/NDUFB8",7
"GO:0006383","transcription by RNA polymerase III","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"INHBA/POLR2K/POLR2E/POLR2F/ZC3H8/TBP/BDP1",7
"GO:0006957","complement activation, alternative pathway","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"CFD/VSIG4/C3/C5/C7/CFB/MASP1",7
"GO:0007019","microtubule depolymerization","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"SPAST/STMN2/ARHGEF2/STMN1/CIB1/HDAC6/STMN3",7
"GO:0009127","purine nucleoside monophosphate biosynthetic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"NUDT2/AMPD2/HPRT1/ADSL/IMPDH1/DCK/PAICS",7
"GO:0010232","vascular transport","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"LRP2/LRP1/APOE/CD36/INSR/TFRC/ATP1B2",7
"GO:0032331","negative regulation of chondrocyte differentiation","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"PTPN11/BMP4/IHH/PTH/PTHLH/CTNNB1/EFEMP1",7
"GO:0032332","positive regulation of chondrocyte differentiation","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"BMPR1B/MUSTN1/HOXA11/SOX6/POR/ACVRL1/BMP6",7
"GO:0032604","granulocyte macrophage colony-stimulating factor production","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"SYK/CARD9/LILRA2/CD80/IL1B/CD84/CAMP",7
"GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"SYK/CARD9/LILRA2/CD80/IL1B/CD84/CAMP",7
"GO:0034370","triglyceride-rich lipoprotein particle remodeling","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"APOA5/LPL/APOE/APOC2/APOA2/CETP/NR1H4",7
"GO:0034372","very-low-density lipoprotein particle remodeling","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"APOA5/LPL/APOE/APOC2/APOA2/CETP/NR1H4",7
"GO:0035020","regulation of Rac protein signal transduction","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"GABARAP/LRP4/CCL19/CRK/KRAS/STMN3/CRKL",7
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"CBL/SH3GL2/TSG101/SNX5/MVP/EGFR/PTPRJ",7
"GO:0042744","hydrogen peroxide catabolic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"PXDNL/MPO/PRDX1/TPO/PRDX6/PRDX3/SNCA",7
"GO:0046039","GTP metabolic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"NME4/AK4/AMPD2/RHOQ/NME7/IMPDH1/NME1",7
"GO:0046128","purine ribonucleoside metabolic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"NT5C2/NT5E/HPRT1/ACP3/PRTFDC1/BLOC1S6/MTAP",7
"GO:0046885","regulation of hormone biosynthetic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"DKK3/BMP5/POR/NR3C1/BMP6/H6PD/ADM",7
"GO:0060575","intestinal epithelial cell differentiation","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"SPDEF/TIGAR/FZD5/YAP1/IL6ST/SRC/YIPF6",7
"GO:0061952","midbody abscission","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"SPART/VPS4A/IST1/CHMP3/CHMP2A/CHMP1B/CHMP4A",7
"GO:0070673","response to interleukin-18","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"IL18RAP/NEK7/AKT1/CYLD/CLDN1/PIK3R1/RIPK2",7
"GO:0071168","protein localization to chromatin","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"VRK1/BRD2/SIRT6/SPI1/VCPIP1/VCP/PLK1",7
"GO:0072576","liver morphogenesis","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"CUL3/RPS6KA1/TNFAIP3/IL6/PTN/SULF2/NOTCH2",7
"GO:0120009","intermembrane lipid transfer","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"PITPNB/CERT1/NME4/SCP2/OSBP/PLTP/PITPNA",7
"GO:0150104","transport across blood-brain barrier","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"LRP2/LRP1/APOE/CD36/INSR/TFRC/ATP1B2",7
"GO:1902644","tertiary alcohol metabolic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"DKK3/AKR1B10/AKR1B1/CBR4/BMP5/AKR1A1/H6PD",7
"GO:1902751","positive regulation of cell cycle G2/M phase transition","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"RRM1/CDC25B/NPM1/WNT10B/HSPA2/CHEK1/RRM2B",7
"GO:2000318","positive regulation of T-helper 17 type immune response","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"CARD9/JAK2/NLRP10/BRD2/IL12RB1/PRKCQ/TYK2",7
"GO:2001169","regulation of ATP biosynthetic process","7/3128","14/5698",0.5,0.910805626598465,-0.368607665385736,0.739033161864545,0.999997406366849,0.959995600148285,"STAT3/ENO1/TREM2/PRKN/PID1/VCP/MAP2K1",7
"GO:0045333","cellular respiration","72/3128","137/5698",0.525547445255474,0.95734314036627,-0.557522804508348,0.740807506164109,0.999997406366849,0.959995600148285,"DLD/ENO2/STAT3/ENO1/COL6A1/PKLR/GALK1/FXN/PFKFB3/TIGAR/MDH2/SHMT2/HK2/HK1/FH/LDHA/PGAM2/ENO3/SCO2/PFKM/AK4/ETFA/COX5A/PDHX/IDH1/PARK7/ACO1/DLAT/COQ9/COQ10A/SIRT6/PDP1/PFKFB1/PDHB/HCCS/VCP/PFKFB4/PDHA2/YAP1/CYCS/IDE/INSR/MDH1/PGAM1/GPI/TPI1/SOD2/UCHL1/PGK1/ADSL/PPIF/SRC/BID/ALDOA/IFNAR1/ADPGK/SDHAF2/IFNLR1/DNAJC15/FBP1/CISD1/NDUFV2/ATP5PF/SURF1/IGF1/SNCA/COX6C/PGM1/ATP5PO/IER3/NDUFB8/ALDOC",72
"GO:0000266","mitochondrial fission","8/3128","16/5698",0.5,0.910805626598465,-0.394127515634622,0.741659716092435,0.999997406366849,0.959995600148285,"PRKN/RALA/FIS1/CYRIB/MIEF1/PPARG/DDHD2/KDR",8
"GO:0001562","response to protozoan","8/3128","16/5698",0.5,0.910805626598465,-0.394127515634622,0.741659716092435,0.999997406366849,0.959995600148285,"SPN/IL10/GBP1/GBP2/IRF4/GBP6/DEFA1/IER3",8
"GO:0002523","leukocyte migration involved in inflammatory response","8/3128","16/5698",0.5,0.910805626598465,-0.394127515634622,0.741659716092435,0.999997406366849,0.959995600148285,"ITGB2/TRIM55/S100A8/JAM3/PTN/SELE/S100A9/SLAMF8",8
